x
D-2261,AdventitialFib
D-2263,SMC
D-2265,AT2
D-2266,AT2
D-2268,Vein
D-2269,Bcell
D-2270,AlveolarMac
D-2271,Pericyte
D-2272,AT1
D-2273,Tcell (CD4)
D-2275,Capillary
D-2277,AlveolarMac
D-2278,DC
D-2280,DC
D-2281,AT1
D-2285,Pericyte
D-2286,SMC
D-2288,Pericyte
D-2291,Pericyte
D-2292,DC
D-2293,InflamMac
D-2295,Vein
D-2297,Pericyte
D-2298,AT2
D-2299,AT1
D-2300,AT1
D-2302,AT2
D-2303,Vein
D-2304,Vein
D-2306,AT1
D-2308,Pericyte
D-2309,AT1
D-2310,AT2
D-2313,AT1
D-2314,Bcell
D-2315,AT1
D-2317,Capillary
D-2319,LymphaticEndo
D-2321,Vein
D-2323,AlveolarFib
D-2324,PatrolMac
D-2326,PatrolMac
D-2327,DC
D-2328,SMC
D-2329,AlveolarFib
D-2331,InflamMac
D-2332,Bcell
D-2341,SMC
D-2342,AT1
D-2343,LymphaticEndo
D-2344,Bcell
D-2349,Capillary
D-2350,Bcell
D-2354,SMC
D-2355,LymphaticEndo
D-2358,Bcell
D-2359,Bcell
D-2360,AT2
D-2361,PatrolMac
D-2362,AT2
D-2363,LymphaticEndo
D-2365,AT1
D-2369,AT2
D-2370,AT2
D-2371,Pericyte
D-2373,AT2
D-2379,pDC
D-2382,AdventitialFib
D-2384,InflamMac
D-2386,AT1
D-2390,AT2
D-2393,AT2
D-2395,LymphaticEndo
D-2400,AT1
D-2402,AT1
D-2405,AdventitialFib
D-2407,Artery
D-2410,AT1
D-2411,Vein
D-2413,SMC
D-2414,Pericyte
D-2415,Vein
D-2419,AT1
D-2423,LymphaticEndo
D-2425,AT2
D-2426,Bcell
D-2427,SMC
D-2428,Vein
